Time,Id
15.5832E+0,-953.2154E-9
15.6011E+0,-952.9012E-9
15.6191E+0,-952.8175E-9
15.6370E+0,-952.6709E-9
15.6549E+0,-952.5661E-9
15.6728E+0,-952.5243E-9
15.6908E+0,-952.1892E-9
15.7087E+0,-952.2730E-9
15.7266E+0,-952.1892E-9
15.7445E+0,-952.0636E-9
15.7624E+0,-952.0217E-9
15.7804E+0,-951.7075E-9
15.7982E+0,-951.7494E-9
15.8162E+0,-951.6028E-9
15.8341E+0,-951.5819E-9
15.8520E+0,-951.2677E-9
15.8699E+0,-951.1212E-9
15.8878E+0,-951.0792E-9
15.9057E+0,-951.1630E-9
15.9236E+0,-951.0792E-9
15.9415E+0,-950.7232E-9
15.9594E+0,-950.7652E-9
15.9774E+0,-950.8490E-9
15.9953E+0,-950.6814E-9
16.0132E+0,-950.3673E-9
16.0311E+0,-950.3881E-9
16.0490E+0,-950.1369E-9
16.0669E+0,-950.0113E-9
16.0849E+0,-950.0951E-9
16.1027E+0,-949.8228E-9
16.1207E+0,-949.7808E-9
16.1386E+0,-949.5296E-9
16.1565E+0,-949.4876E-9
16.1744E+0,-949.2783E-9
16.1924E+0,-949.4248E-9
16.2103E+0,-949.2574E-9
16.2282E+0,-949.1526E-9
16.2462E+0,-948.9641E-9
16.2641E+0,-949.1317E-9
16.2820E+0,-948.8803E-9
16.2999E+0,-948.6709E-9
16.3178E+0,-948.4825E-9
16.3358E+0,-948.5034E-9
16.3537E+0,-948.4615E-9
16.3716E+0,-948.1893E-9
16.3895E+0,-948.2102E-9
16.4074E+0,-948.1474E-9
16.4254E+0,-948.0008E-9
16.4433E+0,-947.7495E-9
16.4612E+0,-947.9799E-9
16.4792E+0,-947.7076E-9
16.4971E+0,-947.5191E-9
16.5150E+0,-947.3935E-9
16.5329E+0,-947.4772E-9
16.5508E+0,-947.1840E-9
16.5687E+0,-947.1212E-9
16.5866E+0,-947.3726E-9
16.6045E+0,-947.2678E-9
16.6225E+0,-947.0165E-9
16.6404E+0,-946.8280E-9
16.6583E+0,-946.8699E-9
16.6762E+0,-946.7652E-9
16.6941E+0,-946.7652E-9
16.7121E+0,-946.4721E-9
16.7300E+0,-946.3673E-9
16.7479E+0,-946.2626E-9
16.7658E+0,-945.9904E-9
16.7837E+0,-946.1788E-9
16.8016E+0,-946.0742E-9
16.8195E+0,-946.0114E-9
16.8374E+0,-945.7600E-9
16.8553E+0,-945.7181E-9
16.8733E+0,-945.7390E-9
16.8912E+0,-945.8020E-9
16.9091E+0,-945.2365E-9
16.9270E+0,-945.2993E-9
16.9449E+0,-945.3831E-9
16.9628E+0,-945.2993E-9
16.9807E+0,-945.2365E-9
16.9986E+0,-944.8386E-9
17.0165E+0,-944.7548E-9
17.0345E+0,-944.5035E-9
17.0524E+0,-944.5664E-9
17.0703E+0,-944.3988E-9
17.0882E+0,-944.3569E-9
17.1061E+0,-944.1055E-9
17.1240E+0,-944.2941E-9
17.1420E+0,-944.1265E-9
17.1599E+0,-944.1055E-9
17.1778E+0,-943.8961E-9
17.1957E+0,-943.6868E-9
17.2137E+0,-943.8543E-9
17.2316E+0,-943.6449E-9
17.2495E+0,-943.4145E-9
17.2675E+0,-943.3936E-9
17.2854E+0,-942.9957E-9
17.3033E+0,-943.2888E-9
17.3212E+0,-942.9538E-9
17.3391E+0,-943.0585E-9
17.3570E+0,-942.6606E-9
17.3750E+0,-942.8700E-9
17.3929E+0,-942.3674E-9
17.4108E+0,-942.5978E-9
17.4288E+0,-942.3464E-9
17.4467E+0,-942.2627E-9
17.4646E+0,-942.4512E-9
17.4825E+0,-942.1580E-9
17.5004E+0,-942.1998E-9
17.5183E+0,-942.0951E-9
17.5363E+0,-941.8229E-9
17.5542E+0,-941.6135E-9
17.5721E+0,-941.4459E-9
17.5900E+0,-941.3622E-9
17.6079E+0,-941.3412E-9
17.6258E+0,-941.5297E-9
17.6437E+0,-941.5717E-9
17.6617E+0,-941.1737E-9
17.6796E+0,-941.1528E-9
17.6975E+0,-940.9224E-9
17.7154E+0,-940.8386E-9
17.7333E+0,-940.6920E-9
17.7512E+0,-940.5455E-9
17.7692E+0,-940.3989E-9
17.7871E+0,-940.3569E-9
17.8050E+0,-940.3779E-9
17.8229E+0,-940.2104E-9
17.8408E+0,-940.2523E-9
17.8587E+0,-939.9590E-9
17.8766E+0,-939.7916E-9
17.8945E+0,-939.4984E-9
17.9124E+0,-939.5402E-9
17.9303E+0,-939.4146E-9
17.9482E+0,-939.3518E-9
17.9661E+0,-939.4356E-9
17.9840E+0,-939.2680E-9
18.0019E+0,-939.1633E-9
18.0198E+0,-938.9748E-9
18.0378E+0,-938.7654E-9
18.0557E+0,-938.9539E-9
18.0736E+0,-938.8701E-9
18.0915E+0,-938.4512E-9
18.1095E+0,-938.3884E-9
18.1274E+0,-938.3884E-9
18.1453E+0,-938.1790E-9
18.1632E+0,-938.2628E-9
18.1812E+0,-938.0743E-9
18.1991E+0,-938.1162E-9
18.2170E+0,-937.8649E-9
18.2350E+0,-937.8649E-9
18.2529E+0,-937.7183E-9
18.2708E+0,-937.5298E-9
18.2887E+0,-937.5717E-9
18.3066E+0,-937.2156E-9
18.3246E+0,-937.3413E-9
18.3425E+0,-937.1738E-9
18.3604E+0,-937.0272E-9
18.3783E+0,-936.8806E-9
18.3962E+0,-936.7759E-9
18.4142E+0,-936.8597E-9
18.4321E+0,-936.6293E-9
18.4500E+0,-936.5246E-9
18.4679E+0,-936.3361E-9
18.4858E+0,-936.4408E-9
18.5037E+0,-936.1476E-9
18.5217E+0,-936.3152E-9
18.5396E+0,-936.1058E-9
18.5575E+0,-935.8964E-9
18.5754E+0,-935.9802E-9
18.5933E+0,-935.5821E-9
18.6112E+0,-935.6659E-9
18.6292E+0,-935.3099E-9
18.6471E+0,-935.5821E-9
18.6650E+0,-935.4147E-9
18.6829E+0,-935.4985E-9
18.7008E+0,-935.2681E-9
18.7187E+0,-935.1843E-9
18.7366E+0,-935.1634E-9
18.7545E+0,-934.9748E-9
18.7725E+0,-934.6817E-9
18.7904E+0,-934.6608E-9
18.8083E+0,-934.7445E-9
18.8262E+0,-934.5770E-9
18.8441E+0,-934.5770E-9
18.8620E+0,-934.3466E-9
18.8799E+0,-934.4095E-9
18.8978E+0,-934.2209E-9
18.9157E+0,-934.3257E-9
18.9336E+0,-934.0534E-9
18.9516E+0,-933.9068E-9
18.9694E+0,-933.7602E-9
18.9874E+0,-933.6346E-9
19.0053E+0,-933.4670E-9
19.0232E+0,-933.6346E-9
19.0411E+0,-933.1948E-9
19.0591E+0,-933.2995E-9
19.0770E+0,-933.2786E-9
19.0949E+0,-933.0691E-9
19.1128E+0,-933.0273E-9
19.1308E+0,-932.8388E-9
19.1487E+0,-932.6922E-9
19.1666E+0,-932.6922E-9
19.1846E+0,-932.4618E-9
19.2025E+0,-932.3990E-9
19.2204E+0,-932.1267E-9
19.2383E+0,-932.2943E-9
19.2562E+0,-932.1058E-9
19.2742E+0,-932.0221E-9
19.2921E+0,-931.8755E-9
19.3100E+0,-931.7499E-9
19.3279E+0,-931.7499E-9
19.3459E+0,-931.7289E-9
19.3638E+0,-931.5194E-9
19.3817E+0,-931.5613E-9
19.3996E+0,-931.2890E-9
19.4175E+0,-931.2890E-9
19.4355E+0,-931.0796E-9
19.4534E+0,-931.0796E-9
19.4713E+0,-930.8075E-9
19.4892E+0,-930.7027E-9
19.5071E+0,-930.7237E-9
19.5251E+0,-930.5980E-9
19.5430E+0,-931.6451E-9
19.5609E+0,-931.7707E-9
19.5788E+0,-931.7707E-9
19.5967E+0,-931.1844E-9
19.6146E+0,-930.6817E-9
19.6325E+0,-929.8650E-9
19.6504E+0,-929.1739E-9
19.6684E+0,-928.3781E-9
19.6863E+0,-926.4306E-9
19.7042E+0,-925.4044E-9
19.7221E+0,-924.9227E-9
19.7400E+0,-924.5457E-9
19.7579E+0,-924.1898E-9
19.7759E+0,-924.0222E-9
19.7938E+0,-924.5457E-9
19.8117E+0,-924.2526E-9
19.8296E+0,-923.8547E-9
19.8475E+0,-923.1426E-9
19.8654E+0,-922.5144E-9
19.8833E+0,-920.7553E-9
19.9012E+0,-919.7919E-9
19.9191E+0,-919.1846E-9
19.9371E+0,-918.4307E-9
19.9550E+0,-918.0956E-9
19.9728E+0,-918.1166E-9
19.9908E+0,-918.3679E-9
20.0087E+0,-918.0956E-9
20.0266E+0,-917.8024E-9
20.0445E+0,-917.2579E-9
20.0624E+0,-916.4622E-9
20.0803E+0,-914.8496E-9
20.0983E+0,-913.4674E-9
20.1162E+0,-912.9648E-9
20.1341E+0,-912.3575E-9
20.1520E+0,-911.9386E-9
20.1699E+0,-911.6874E-9
20.1878E+0,-912.3157E-9
20.2058E+0,-911.9596E-9
20.2237E+0,-911.4780E-9
20.2416E+0,-910.9753E-9
20.2595E+0,-910.1586E-9
20.2774E+0,-908.8602E-9
20.2954E+0,-907.3733E-9
20.3133E+0,-906.7660E-9
20.3312E+0,-906.1587E-9
20.3491E+0,-905.9911E-9
20.3670E+0,-905.5304E-9
20.3850E+0,-906.3053E-9
20.4029E+0,-906.0540E-9
20.4208E+0,-905.6561E-9
20.4387E+0,-904.9650E-9
20.4566E+0,-904.1692E-9
20.4745E+0,-903.3315E-9
20.4925E+0,-901.7190E-9
20.5104E+0,-900.6300E-9
20.5283E+0,-900.1064E-9
20.5462E+0,-899.7923E-9
20.5641E+0,-899.3106E-9
20.5821E+0,-899.9180E-9
20.6000E+0,-899.7086E-9
20.6179E+0,-899.5620E-9
20.6358E+0,-898.9547E-9
20.6537E+0,-897.9703E-9
20.6716E+0,-897.2584E-9
20.6896E+0,-895.4364E-9
20.7075E+0,-894.6616E-9
20.7254E+0,-894.0543E-9
20.7433E+0,-893.7191E-9
20.7612E+0,-893.3422E-9
20.7792E+0,-893.5726E-9
20.7971E+0,-893.7820E-9
20.8150E+0,-893.4050E-9
20.8329E+0,-892.7139E-9
20.8509E+0,-891.8134E-9
20.8687E+0,-891.1014E-9
20.8866E+0,-889.2795E-9
20.9046E+0,-888.5464E-9
20.9225E+0,-888.0647E-9
20.9404E+0,-887.4994E-9
20.9583E+0,-887.2480E-9
20.9762E+0,-887.2480E-9
20.9941E+0,-887.5622E-9
21.0120E+0,-887.2271E-9
21.0300E+0,-886.4941E-9
21.0479E+0,-885.9287E-9
21.0658E+0,-885.3004E-9
21.0837E+0,-883.5204E-9
21.1016E+0,-882.6408E-9
21.1195E+0,-881.7613E-9
21.1375E+0,-881.4052E-9
21.1554E+0,-881.1539E-9
21.1733E+0,-880.6932E-9
21.1912E+0,-881.5937E-9
21.2091E+0,-881.2586E-9
21.2270E+0,-880.5885E-9
21.2449E+0,-880.0230E-9
21.2628E+0,-879.3739E-9
21.2807E+0,-877.8451E-9
21.2987E+0,-876.9446E-9
21.3166E+0,-876.1488E-9
21.3345E+0,-875.6671E-9
21.3524E+0,-875.5414E-9
21.3703E+0,-875.0388E-9
21.3882E+0,-875.7091E-9
21.4062E+0,-875.5833E-9
21.4241E+0,-875.0598E-9
21.4420E+0,-874.3687E-9
21.4599E+0,-873.8870E-9
21.4778E+0,-872.2327E-9
21.4957E+0,-870.9971E-9
21.5136E+0,-870.4316E-9
21.5315E+0,-869.9918E-9
21.5495E+0,-869.4683E-9
21.5674E+0,-869.3008E-9
21.5853E+0,-870.0338E-9
21.6032E+0,-869.8453E-9
21.6211E+0,-869.0704E-9
21.6390E+0,-868.6725E-9
21.6570E+0,-867.9814E-9
21.6749E+0,-866.9134E-9
21.6928E+0,-865.1542E-9
21.7107E+0,-864.5469E-9
21.7286E+0,-863.8978E-9
21.7465E+0,-863.5207E-9
21.7645E+0,-863.2695E-9
21.7824E+0,-863.9606E-9
21.8003E+0,-863.7093E-9
21.8182E+0,-863.3742E-9
21.8361E+0,-862.9553E-9
21.8541E+0,-861.9920E-9
21.8720E+0,-861.3637E-9
21.8899E+0,-859.5418E-9
21.9078E+0,-858.5785E-9
21.9257E+0,-858.2434E-9
21.9437E+0,-857.8455E-9
21.9616E+0,-857.4685E-9
21.9795E+0,-858.1177E-9
21.9974E+0,-858.0549E-9
22.0154E+0,-857.9292E-9
22.0333E+0,-856.9868E-9
22.0512E+0,-856.2121E-9
22.0691E+0,-855.6256E-9
22.0870E+0,-854.0759E-9
22.1049E+0,-853.0707E-9
22.1229E+0,-852.6309E-9
22.1408E+0,-852.2958E-9
22.1587E+0,-852.0446E-9
22.1766E+0,-852.1702E-9
22.1946E+0,-852.2749E-9
22.2125E+0,-852.1492E-9
22.2304E+0,-851.6467E-9
22.2483E+0,-850.8090E-9
22.2662E+0,-850.0969E-9
22.2842E+0,-848.6938E-9
22.3021E+0,-847.6887E-9
22.3200E+0,-847.0813E-9
22.3379E+0,-846.8300E-9
22.3559E+0,-846.3903E-9
22.3738E+0,-846.2437E-9
22.3917E+0,-846.7671E-9
22.4096E+0,-846.4531E-9
22.4275E+0,-845.9714E-9
22.4455E+0,-845.5107E-9
22.4634E+0,-844.6939E-9
22.4813E+0,-843.1861E-9
22.4992E+0,-842.3274E-9
22.5171E+0,-841.7621E-9
22.5351E+0,-841.0500E-9
22.5530E+0,-840.9452E-9
22.5709E+0,-840.6521E-9
22.5888E+0,-841.5317E-9
22.6068E+0,-841.1966E-9
22.6247E+0,-840.5474E-9
22.6426E+0,-840.2123E-9
22.6605E+0,-839.6050E-9
22.6784E+0,-838.2437E-9
22.6963E+0,-836.7779E-9
22.7142E+0,-836.0868E-9
22.7322E+0,-835.8774E-9
22.7501E+0,-835.5213E-9
22.7680E+0,-835.0606E-9
22.7860E+0,-835.6470E-9
22.8039E+0,-835.6051E-9
22.8218E+0,-835.3119E-9
22.8397E+0,-834.7674E-9
22.8576E+0,-834.1182E-9
22.8755E+0,-833.1339E-9
22.8935E+0,-831.7517E-9
22.9114E+0,-831.1026E-9
22.9293E+0,-830.6628E-9
22.9472E+0,-830.3277E-9
22.9652E+0,-829.9088E-9
22.9831E+0,-830.5790E-9
23.0010E+0,-830.5581E-9
23.0189E+0,-830.0345E-9
23.0368E+0,-829.4900E-9
23.0548E+0,-829.1130E-9
23.0727E+0,-828.1497E-9
23.0906E+0,-826.5163E-9
23.1085E+0,-825.9508E-9
23.1264E+0,-825.2388E-9
23.1443E+0,-825.0503E-9
23.1622E+0,-824.7153E-9
23.1802E+0,-825.0922E-9
23.1981E+0,-825.3854E-9
23.2160E+0,-824.9037E-9
23.2340E+0,-824.2545E-9
23.2519E+0,-823.6472E-9
23.2698E+0,-823.2075E-9
23.2877E+0,-821.2389E-9
23.3056E+0,-820.4850E-9
23.3235E+0,-820.2127E-9
23.3415E+0,-819.6891E-9
23.3594E+0,-819.2703E-9
23.3773E+0,-819.8776E-9
23.3952E+0,-820.1080E-9
23.4131E+0,-819.6683E-9
23.4310E+0,-819.2494E-9
23.4490E+0,-818.6839E-9
23.4669E+0,-817.9300E-9
23.4848E+0,-816.2756E-9
23.5027E+0,-815.5426E-9
23.5206E+0,-814.9981E-9
23.5386E+0,-814.7469E-9
23.5565E+0,-814.5374E-9
23.5744E+0,-814.0976E-9
23.5923E+0,-815.0610E-9
23.6103E+0,-814.6421E-9
23.6282E+0,-814.2652E-9
23.6461E+0,-813.5741E-9
23.6640E+0,-812.9878E-9
23.6819E+0,-811.4799E-9
23.6999E+0,-810.4537E-9
23.7178E+0,-809.8673E-9
23.7357E+0,-809.6789E-9
23.7536E+0,-809.1762E-9
23.7715E+0,-809.1554E-9
23.7895E+0,-809.9093E-9
23.8074E+0,-809.6579E-9
23.8253E+0,-809.0925E-9
23.8433E+0,-808.5689E-9
23.8612E+0,-808.0872E-9
23.8791E+0,-806.6842E-9
23.8970E+0,-805.7837E-9
23.9149E+0,-805.1554E-9
23.9328E+0,-804.6947E-9
23.9507E+0,-804.4224E-9
23.9686E+0,-804.0245E-9
23.9866E+0,-805.0089E-9
24.0045E+0,-804.6318E-9
24.0224E+0,-804.4015E-9
24.0403E+0,-803.9617E-9
24.0583E+0,-803.0822E-9
24.0762E+0,-801.9722E-9
24.0941E+0,-801.0089E-9
24.1120E+0,-800.1921E-9
24.1299E+0,-799.7524E-9
24.1478E+0,-799.5848E-9
24.1657E+0,-799.1451E-9
24.1837E+0,-799.8152E-9
24.2016E+0,-799.8570E-9
24.2195E+0,-799.5220E-9
24.2374E+0,-799.0822E-9
24.2553E+0,-798.4330E-9
24.2732E+0,-797.4907E-9
24.2911E+0,-795.8572E-9
24.3091E+0,-795.3545E-9
24.3269E+0,-794.7472E-9
24.3449E+0,-794.7472E-9
24.3628E+0,-794.3075E-9
24.3807E+0,-794.8100E-9
24.3986E+0,-794.9566E-9
24.4165E+0,-794.6634E-9
24.4344E+0,-794.1609E-9
24.4524E+0,-793.4908E-9
24.4703E+0,-792.6739E-9
24.4882E+0,-790.8939E-9
24.5061E+0,-790.3703E-9
24.5240E+0,-789.9515E-9
24.5419E+0,-789.7420E-9
24.5598E+0,-789.6584E-9
24.5777E+0,-789.9724E-9
24.5957E+0,-790.2029E-9
24.6136E+0,-789.9306E-9
24.6315E+0,-789.3861E-9
24.6494E+0,-788.7579E-9
24.6673E+0,-788.1924E-9
24.6852E+0,-786.7683E-9
24.7032E+0,-785.7212E-9
24.7211E+0,-785.2605E-9
24.7390E+0,-784.9464E-9
24.7569E+0,-784.9044E-9
24.7748E+0,-784.8208E-9
24.7927E+0,-785.5119E-9
24.8106E+0,-785.2396E-9
24.8285E+0,-784.7370E-9
24.8464E+0,-784.0669E-9
24.8644E+0,-783.4595E-9
24.8823E+0,-782.0145E-9
24.9002E+0,-781.2187E-9
24.9181E+0,-780.7579E-9
24.9360E+0,-780.2763E-9
24.9540E+0,-780.0668E-9
24.9719E+0,-779.8994E-9
24.9898E+0,-780.6742E-9
25.0077E+0,-780.5277E-9
25.0256E+0,-780.0668E-9
25.0435E+0,-779.5433E-9
25.0615E+0,-778.8523E-9
25.0793E+0,-777.4282E-9
25.0973E+0,-776.5067E-9
25.1152E+0,-776.0670E-9
25.1331E+0,-775.6481E-9
25.1510E+0,-775.2711E-9
25.1689E+0,-775.1874E-9
25.1868E+0,-775.8156E-9
25.2048E+0,-775.7110E-9
25.2227E+0,-775.4178E-9
25.2406E+0,-775.0199E-9
25.2585E+0,-774.3916E-9
25.2764E+0,-773.1560E-9
25.2944E+0,-771.9833E-9
25.3123E+0,-771.3341E-9
25.3302E+0,-771.0827E-9
25.3481E+0,-770.7687E-9
25.3660E+0,-770.6011E-9
25.3839E+0,-771.1875E-9
25.4019E+0,-771.1875E-9
25.4198E+0,-770.9990E-9
25.4377E+0,-770.4126E-9
25.4557E+0,-769.9101E-9
25.4736E+0,-768.8211E-9
25.4915E+0,-767.6483E-9
25.5094E+0,-766.9991E-9
25.5273E+0,-766.5593E-9
25.5452E+0,-766.2871E-9
25.5632E+0,-765.9729E-9
25.5811E+0,-766.5174E-9
25.5990E+0,-766.4127E-9
25.6169E+0,-766.1823E-9
25.6348E+0,-765.7845E-9
25.6528E+0,-765.3447E-9
25.6707E+0,-764.9259E-9
25.6886E+0,-763.0201E-9
25.7065E+0,-762.6222E-9
25.7244E+0,-761.9520E-9
25.7424E+0,-761.7008E-9
25.7603E+0,-761.4076E-9
25.7782E+0,-761.9101E-9
25.7961E+0,-762.2243E-9
25.8140E+0,-762.0987E-9
25.8319E+0,-761.4076E-9
25.8499E+0,-760.9678E-9
25.8678E+0,-760.4652E-9
25.8857E+0,-758.9155E-9
25.9037E+0,-758.1197E-9
25.9216E+0,-757.5542E-9
25.9395E+0,-757.1563E-9
25.9574E+0,-756.8213E-9
25.9753E+0,-757.3448E-9
25.9932E+0,-757.7008E-9
26.0111E+0,-757.3239E-9
26.0290E+0,-756.9678E-9
26.0469E+0,-756.5281E-9
26.0648E+0,-756.0046E-9
26.0827E+0,-754.4967E-9
26.1007E+0,-753.7637E-9
26.1186E+0,-753.1145E-9
26.1365E+0,-752.9889E-9
26.1544E+0,-752.6747E-9
26.1723E+0,-752.6119E-9
26.1902E+0,-753.4496E-9
26.2081E+0,-753.2402E-9
26.2261E+0,-752.7794E-9
26.2440E+0,-752.2350E-9
26.2619E+0,-751.7743E-9
26.2798E+0,-750.2665E-9
26.2977E+0,-749.6382E-9
26.3157E+0,-748.6958E-9
26.3335E+0,-748.8005E-9
26.3515E+0,-748.4654E-9
26.3694E+0,-748.1513E-9
26.3873E+0,-748.9680E-9
26.4052E+0,-748.9471E-9
26.4231E+0,-748.6329E-9
26.4410E+0,-748.0256E-9
26.4590E+0,-747.4602E-9
26.4769E+0,-746.1828E-9
26.4948E+0,-745.4288E-9
26.5127E+0,-744.6330E-9
26.5306E+0,-744.3608E-9
26.5485E+0,-744.0048E-9
26.5665E+0,-743.9001E-9
26.5844E+0,-744.7377E-9
26.6023E+0,-744.6540E-9
26.6202E+0,-744.5074E-9
26.6381E+0,-743.9419E-9
26.6561E+0,-743.6697E-9
26.6740E+0,-742.6017E-9
26.6919E+0,-741.1358E-9
26.7098E+0,-740.5284E-9
26.7277E+0,-740.1305E-9
26.7456E+0,-739.8164E-9
26.7635E+0,-739.5232E-9
26.7814E+0,-740.2771E-9
26.7993E+0,-740.3190E-9
26.8172E+0,-740.2562E-9
26.8351E+0,-739.7745E-9
26.8530E+0,-739.3975E-9
26.8710E+0,-738.4761E-9
26.8889E+0,-737.0521E-9
26.9068E+0,-736.2353E-9
26.9247E+0,-736.0678E-9
26.9426E+0,-735.4604E-9
26.9605E+0,-735.4604E-9
26.9784E+0,-735.8584E-9
26.9963E+0,-736.0887E-9
27.0142E+0,-735.9631E-9
27.0322E+0,-735.5442E-9
27.0500E+0,-734.8740E-9
27.0680E+0,-734.5809E-9
27.0859E+0,-732.9683E-9
27.1037E+0,-732.2773E-9
27.1217E+0,-731.7328E-9
27.1396E+0,-731.5443E-9
27.1575E+0,-730.9998E-9
27.1754E+0,-731.7746E-9
27.1933E+0,-731.9841E-9
27.2112E+0,-731.7118E-9
27.2291E+0,-731.4815E-9
27.2471E+0,-731.1883E-9
27.2650E+0,-730.5810E-9
27.2829E+0,-728.8218E-9
27.3008E+0,-728.1098E-9
27.3187E+0,-727.8585E-9
27.3366E+0,-727.4397E-9
27.3545E+0,-727.2931E-9
27.3724E+0,-727.4606E-9
27.3903E+0,-727.9004E-9
27.4082E+0,-727.9004E-9
27.4261E+0,-727.4187E-9
27.4440E+0,-726.8742E-9
27.4618E+0,-726.4763E-9
27.4798E+0,-724.9056E-9
27.4977E+0,-724.1098E-9
27.5156E+0,-723.8167E-9
27.5335E+0,-723.5025E-9
27.5514E+0,-723.0628E-9
27.5693E+0,-722.8534E-9
27.5872E+0,-723.7329E-9
27.6051E+0,-723.5864E-9
27.6229E+0,-723.2931E-9
27.6409E+0,-722.7905E-9
27.6588E+0,-722.4345E-9
27.6766E+0,-721.1152E-9
27.6946E+0,-720.1937E-9
27.7125E+0,-719.6701E-9
27.7304E+0,-719.1675E-9
27.7483E+0,-718.7278E-9
27.7662E+0,-718.8953E-9
27.7841E+0,-719.5655E-9
27.8020E+0,-719.6701E-9
27.8199E+0,-719.3979E-9
27.8378E+0,-718.9791E-9
27.8557E+0,-718.4346E-9
27.8736E+0,-717.5760E-9
27.8915E+0,-716.1519E-9
27.9094E+0,-715.6283E-9
27.9273E+0,-715.3980E-9
27.9452E+0,-715.1676E-9
27.9632E+0,-714.8116E-9
27.9811E+0,-715.6702E-9
27.9990E+0,-715.6493E-9
28.0169E+0,-715.3352E-9
28.0348E+0,-715.0838E-9
28.0527E+0,-714.6860E-9
28.0706E+0,-714.2462E-9
28.0885E+0,-712.4452E-9
28.1064E+0,-711.7541E-9
28.1243E+0,-711.3352E-9
28.1422E+0,-711.0630E-9
28.1601E+0,-710.8117E-9
28.1780E+0,-711.5866E-9
28.1959E+0,-711.9007E-9
28.2138E+0,-711.6703E-9
28.2317E+0,-711.3771E-9
28.2496E+0,-710.7279E-9
28.2675E+0,-710.2044E-9
28.2854E+0,-708.4243E-9
28.3033E+0,-707.8589E-9
28.3212E+0,-707.5029E-9
28.3391E+0,-707.1469E-9
28.3570E+0,-706.6861E-9
28.3749E+0,-707.3772E-9
28.3928E+0,-707.7542E-9
28.4107E+0,-707.7332E-9
28.4286E+0,-707.3982E-9
28.4465E+0,-706.9584E-9
28.4644E+0,-706.3720E-9
28.4823E+0,-704.8851E-9
28.5002E+0,-704.1731E-9
28.5181E+0,-703.5658E-9
28.5360E+0,-703.2517E-9
28.5539E+0,-703.0213E-9
28.5718E+0,-703.3983E-9
28.5897E+0,-703.7542E-9
28.6076E+0,-703.6286E-9
28.6255E+0,-703.4820E-9
28.6435E+0,-702.8328E-9
28.6614E+0,-702.3721E-9
28.6793E+0,-701.0108E-9
28.6972E+0,-700.1941E-9
28.7150E+0,-699.7544E-9
28.7330E+0,-699.5658E-9
28.7509E+0,-699.3983E-9
28.7688E+0,-699.1052E-9
28.7867E+0,-699.9638E-9
28.8046E+0,-700.0475E-9
28.8225E+0,-699.6286E-9
28.8404E+0,-699.3355E-9
28.8583E+0,-698.8747E-9
28.8762E+0,-697.6601E-9
28.8941E+0,-696.5711E-9
28.9120E+0,-696.0057E-9
28.9299E+0,-695.8172E-9
28.9478E+0,-695.4612E-9
28.9657E+0,-695.3565E-9
28.9836E+0,-696.2151E-9
29.0015E+0,-696.2780E-9
29.0194E+0,-695.9847E-9
29.0373E+0,-695.5031E-9
29.0552E+0,-695.1680E-9
29.0731E+0,-694.2885E-9
29.0910E+0,-693.1995E-9
29.1089E+0,-692.3827E-9
29.1268E+0,-692.0477E-9
29.1447E+0,-691.7335E-9
29.1626E+0,-691.4822E-9
29.1805E+0,-692.1733E-9
29.1984E+0,-692.2152E-9
29.2163E+0,-692.0896E-9
29.2342E+0,-691.6288E-9
29.2521E+0,-691.3985E-9
29.2700E+0,-690.9587E-9
29.2879E+0,-689.3252E-9
29.3058E+0,-688.6132E-9
29.3238E+0,-688.2153E-9
29.3417E+0,-688.0059E-9
29.3596E+0,-687.6289E-9
29.3775E+0,-688.2572E-9
29.3954E+0,-688.7389E-9
29.4133E+0,-688.4457E-9
29.4312E+0,-688.3828E-9
29.4491E+0,-687.6917E-9
29.4670E+0,-687.2101E-9
29.4849E+0,-685.7651E-9
29.5028E+0,-684.9902E-9
29.5207E+0,-684.7599E-9
29.5386E+0,-684.2992E-9
29.5565E+0,-683.9641E-9
29.5744E+0,-683.7546E-9
29.5923E+0,-683.8384E-9
29.6102E+0,-683.7546E-9
29.6281E+0,-683.5662E-9
29.6460E+0,-683.3777E-9
29.6640E+0,-683.3358E-9
29.6819E+0,-682.8332E-9
29.6998E+0,-683.0635E-9
29.7177E+0,-683.0845E-9
29.7356E+0,-682.7913E-9
29.7535E+0,-682.6866E-9
29.7715E+0,-682.6447E-9
29.7894E+0,-682.6237E-9
29.8073E+0,-682.4981E-9
29.8252E+0,-682.6028E-9
29.8431E+0,-682.4772E-9
29.8610E+0,-682.2678E-9
29.8789E+0,-682.3725E-9
29.8968E+0,-682.1630E-9
29.9147E+0,-682.1840E-9
29.9326E+0,-682.0583E-9
29.9505E+0,-681.9117E-9
29.9684E+0,-682.1211E-9
29.9863E+0,-682.1630E-9
30.0043E+0,-681.7861E-9
30.0222E+0,-681.7023E-9
30.0401E+0,-681.7861E-9
30.0580E+0,-681.6604E-9
30.0759E+0,-681.6395E-9
30.0938E+0,-681.6395E-9
30.1117E+0,-681.6814E-9
30.1296E+0,-681.5139E-9
30.1475E+0,-681.2625E-9
30.1654E+0,-681.3253E-9
30.1833E+0,-681.4510E-9
30.2013E+0,-681.1369E-9
30.2191E+0,-680.8856E-9
30.2371E+0,-681.2206E-9
30.2550E+0,-681.1159E-9
30.2729E+0,-681.3253E-9
30.2908E+0,-680.8228E-9
30.3087E+0,-680.8647E-9
